"combo","FoodCode.x","Food_Description","FoodCode.y","Food_Description.y","FoodCode.jitter","FoodCode"
"27151030_Marinated_fish_Ceviche",27151030,"Marinated_fish_Ceviche",NA,NA,NA,"27151030"
"27211190_Beef_and_potatoes_with_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture",27211190,"Beef_and_potatoes_with_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture",NA,NA,NA,"27211190"
"27211400_Corned_beef_hash",27211400,"Corned_beef_hash",NA,NA,NA,"27211400"
"27212000_Beef_and_noodles_no_sauce_mixture",27212000,"Beef_and_noodles_no_sauce_mixture",NA,NA,NA,"27212000"
"27212150_Beef_goulash_with_noodles",27212150,"Beef_goulash_with_noodles",NA,NA,NA,"27212150"
"27212350_Beef_stroganoff_with_noodles",27212350,"Beef_stroganoff_with_noodles",NA,NA,NA,"27212350"
"27214100_Meat_loaf_made_with_beef",27214100,"Meat_loaf_made_with_beef",NA,NA,NA,"27214100"
"27214100_Meat_loaf_made_with_beef",27214100,"Meat_loaf_made_with_beef",NA,NA,NA,"27214100"
"27214110_Meat_loaf_made_with_beef_with_tomato_based_sauce",27214110,"Meat_loaf_made_with_beef_with_tomato_based_sauce",NA,NA,NA,"27214110"
"27214110_Meat_loaf_made_with_beef_with_tomatobased_sauce",27214110,"Meat_loaf_made_with_beef_with_tomatobased_sauce",NA,NA,NA,"27214110"
"27220010_Meat_loaf_made_with_ham_not_luncheon_meat",27220010,"Meat_loaf_made_with_ham_not_luncheon_meat",NA,NA,NA,"27220010"
"27242000_Chicken_or_turkey_and_noodles_no_sauce_mixture_WO_FAT",27242000,"Chicken_or_turkey_and_noodles_no_sauce_mixture_WO_FAT",NA,NA,NA,"27242000"
"27242250_Chicken_or_turkey_and_noodles_with_mushroom_soup_mixture",27242250,"Chicken_or_turkey_and_noodles_with_mushroom_soup_mixture",NA,NA,NA,"27242250"
"27242310_Chicken_or_turkey_and_noodles_with_cheese_sauce_mixture",27242310,"Chicken_or_turkey_and_noodles_with_cheese_sauce_mixture",NA,NA,NA,"27242310"
"27242310_Chicken_or_turkey_and_noodles_with_cheese_sauce_mixture_W_VEGETABLE_OIL_NFS",27242310,"Chicken_or_turkey_and_noodles_with_cheese_sauce_mixture_W_VEGETABLE_OIL_NFS",NA,NA,NA,"27242310"
"27243000_Chicken_or_turkey_and_rice_no_sauce_mixture",27243000,"Chicken_or_turkey_and_rice_no_sauce_mixture",NA,NA,NA,"27243000"
"27243300_Chicken_or_turkey_and_rice_with_cream_sauce_mixture",27243300,"Chicken_or_turkey_and_rice_with_cream_sauce_mixture",NA,NA,NA,"27243300"
"27243500_Chicken_or_turkey_and_rice_with_tomato_based_sauce_mixture",27243500,"Chicken_or_turkey_and_rice_with_tomato_based_sauce_mixture",NA,NA,NA,"27243500"
"27243600_Chicken_or_turkey_and_rice_with_soybased_sauce_mixture_WO_FAT",27243600,"Chicken_or_turkey_and_rice_with_soybased_sauce_mixture_WO_FAT",NA,NA,NA,"27243600"
"27243700_Chicken_in_cheese_sauce_with_Spanish_rice",27243700,"Chicken_in_cheese_sauce_with_Spanish_rice",NA,NA,NA,"27243700"
"27246100_Chicken_or_turkey_with_dumplings_mixture",27246100,"Chicken_or_turkey_with_dumplings_mixture",NA,NA,NA,"27246100"
"27246200_Chicken_or_turkey_with_stuffing_mixture",27246200,"Chicken_or_turkey_with_stuffing_mixture",NA,NA,NA,"27246200"
"27246300_Chicken_or_turkey_cake_patty_or_croquette",27246300,"Chicken_or_turkey_cake_patty_or_croquette",NA,NA,NA,"27246300"
"27246300_Chicken_or_turkey_cake_patty_or_croquette_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",27246300,"Chicken_or_turkey_cake_patty_or_croquette_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"27246300"
"27246500_Meat_loaf_made_with_chicken_or_turkey",27246500,"Meat_loaf_made_with_chicken_or_turkey",NA,NA,NA,"27246500"
"27246500_Meat_loaf_made_with_chicken_or_turkey",27246500,"Meat_loaf_made_with_chicken_or_turkey",NA,NA,NA,"27246500"
"27250070_Salmon_cake_or_patty",27250070,"Salmon_cake_or_patty",NA,NA,NA,"27250070"
"27250070_Salmon_cake_or_patty_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",27250070,"Salmon_cake_or_patty_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"27250070"
"27250520_Seafood_restructured",27250520,"Seafood_restructured",NA,NA,NA,"27250520"
"27250520_Seafood_restructured",27250520,"Seafood_restructured",NA,NA,NA,"27250520"
"27260010_Meat_loaf_NS_as_to_type_of_meat",27260010,"Meat_loaf_NS_as_to_type_of_meat",NA,NA,NA,"27260010"
"27260010_Meat_loaf_NS_as_to_type_of_meat",27260010,"Meat_loaf_NS_as_to_type_of_meat",NA,NA,NA,"27260010"
"27260050_Meatballs_with_breading_NS_as_to_type_of_meat_with_gravy",27260050,"Meatballs_with_breading_NS_as_to_type_of_meat_with_gravy",NA,NA,NA,"27260050"
"27260080_Meat_loaf_made_with_beef_and_pork",27260080,"Meat_loaf_made_with_beef_and_pork",NA,NA,NA,"27260080"
"27260100_Meat_loaf_made_with_beef_and_pork_with_tomatobased_sauce",27260100,"Meat_loaf_made_with_beef_and_pork_with_tomatobased_sauce",NA,NA,NA,"27260100"
"27260110_Hash_NS_as_to_type_of_meat",27260110,"Hash_NS_as_to_type_of_meat",NA,NA,NA,"27260110"
"27311110_Beef_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_sauce_mixture",27311110,"Beef_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_sauce_mixture",NA,NA,NA,"27311110"
"27311110_Beef_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_sauce_mixture_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",27311110,"Beef_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_sauce_mixture_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"27311110"
"27311110_Beef_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_sauce_mixture_WO_FAT",27311110,"Beef_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_sauce_mixture_WO_FAT",NA,NA,NA,"27311110"
"27311310_Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_tomatobased_sauce",27311310,"Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_tomatobased_sauce",NA,NA,NA,"27311310"
"27311410_Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_gravy",27311410,"Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_gravy",NA,NA,NA,"27311410"
"27311510_Shepherds_pie_with_beef",27311510,"Shepherds_pie_with_beef",NA,NA,NA,"27311510"
"27311600_Beef_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_gravy_mixture",27311600,"Beef_potatoes_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_gravy_mixture",NA,NA,NA,"27311600"
"27313110_Beef_chow_mein_or_chop_suey_with_noodles",27313110,"Beef_chow_mein_or_chop_suey_with_noodles",NA,NA,NA,"27313110"
"27313150_Beef_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_soybased_sauce_mixture",27313150,"Beef_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_soybased_sauce_mixture",NA,NA,NA,"27313150"
"27313310_Beef_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_mushroom_soup_mixture",27313310,"Beef_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_mushroom_soup_mixture",NA,NA,NA,"27313310"
"27315250_Stuffed_cabbage_rolls_with_beef_and_rice",27315250,"Stuffed_cabbage_rolls_with_beef_and_rice",NA,NA,NA,"27315250"
"27315510_Beef_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_soy_based_sauce_mixture",27315510,"Beef_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_soy_based_sauce_mixture",NA,NA,NA,"27315510"
"27320310_Pork_chow_mein_or_chop_suey_with_noodles",27320310,"Pork_chow_mein_or_chop_suey_with_noodles",NA,NA,NA,"27320310"
"27343470_Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture",27343470,"Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture",NA,NA,NA,"27343470"
"27343470_Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture",27343470,"Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture",NA,NA,NA,"27343470"
"27343470_Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture_W_OIL_NFS",27343470,"Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture_W_OIL_NFS",NA,NA,NA,"27343470"
"27343480_Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_andor_darkgreen_leafy_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture",27343480,"Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_andor_darkgreen_leafy_cream_sauce_white_sauce_or_mushroom_soupbased_sauce_mixture",NA,NA,NA,"27343480"
"27343510_Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_tomato_based_sauce_mixture",27343510,"Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_tomato_based_sauce_mixture",NA,NA,NA,"27343510"
"27343910_Chicken_or_turkey_chow_mein_or_chop_suey_with_noodles",27343910,"Chicken_or_turkey_chow_mein_or_chop_suey_with_noodles",NA,NA,NA,"27343910"
"27343950_Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_cheese_sauce_mixture",27343950,"Chicken_or_turkey_noodles_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_cheese_sauce_mixture",NA,NA,NA,"27343950"
"27343960_Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_cheese_sauce_mixture",27343960,"Chicken_or_turkey_noodles_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_cheese_sauce_mixture",NA,NA,NA,"27343960"
"27345010_Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_sauce_mixture",27345010,"Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_sauce_mixture",NA,NA,NA,"27345010"
"27345010_Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_sauce_mixture",27345010,"Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_sauce_mixture",NA,NA,NA,"27345010"
"27345020_Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_sauce_mixture_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",27345020,"Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_sauce_mixture_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS",NA,NA,NA,"27345020"
"27345310_Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_soy_based_sauce_mixture",27345310,"Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_soy_based_sauce_mixture",NA,NA,NA,"27345310"
"27345310_Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_soybased_sauce_mixture",27345310,"Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_soybased_sauce_mixture",NA,NA,NA,"27345310"
"27345320_Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_soybased_sauce_mixture",27345320,"Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_soybased_sauce_mixture",NA,NA,NA,"27345320"
"27345510_Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_tomato_based_sauce_mixture",27345510,"Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_tomato_based_sauce_mixture",NA,NA,NA,"27345510"
"27345510_Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_tomatobased_sauce_mixture",27345510,"Chicken_or_turkey_rice_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_tomatobased_sauce_mixture",NA,NA,NA,"27345510"
"27347100_Chicken_or_turkey_pot_pie",27347100,"Chicken_or_turkey_pot_pie",NA,NA,NA,"27347100"
"27347100_Chicken_or_turkey_pot_pie",27347100,"Chicken_or_turkey_pot_pie",NA,NA,NA,"27347100"
"27347250_Chicken_or_turkey_dumplings_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_gravy_mixture",27347250,"Chicken_or_turkey_dumplings_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_gravy_mixture",NA,NA,NA,"27347250"
"27350050_Shrimp_chow_mein_or_chop_suey_with_noodles",27350050,"Shrimp_chow_mein_or_chop_suey_with_noodles",NA,NA,NA,"27350050"
"27360000_Stew_NFS",27360000,"Stew_NFS",NA,NA,NA,"27360000"
"27410210_Beef_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_no_sauce_mixture",27410210,"Beef_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_no_sauce_mixture",NA,NA,NA,"27410210"
"27410220_Beef_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture",27410220,"Beef_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture",NA,NA,NA,"27410220"
"27410250_Beef_shish_kabob_with_vegetables_excluding_potatoes",27410250,"Beef_shish_kabob_with_vegetables_excluding_potatoes",NA,NA,NA,"27410250"
"27411100_Beef_with_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture",27411100,"Beef_with_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_tomato_based_sauce_mixture",NA,NA,NA,"27411100"
"27411100_Beef_with_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_tomatobased_sauce_mixture",27411100,"Beef_with_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_tomatobased_sauce_mixture",NA,NA,NA,"27411100"
"27415100_Beef_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture",27415100,"Beef_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture",NA,NA,NA,"27415100"
"27415100_Beef_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",27415100,"Beef_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",NA,NA,NA,"27415100"
"27415110_Beef_and_broccoli",27415110,"Beef_and_broccoli",NA,NA,NA,"27415110"
"27415200_Beef_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_soybased_sauce_mixture_WO_FAT",27415200,"Beef_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_soybased_sauce_mixture_WO_FAT",NA,NA,NA,"27415200"
"27416150_Pepper_steak",27416150,"Pepper_steak",NA,NA,NA,"27416150"
"27416450_Beef_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_gravy_mixture",27416450,"Beef_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_gravy_mixture",NA,NA,NA,"27416450"
"27420020_Ham_or_pork_salad",27420020,"Ham_or_pork_salad",NA,NA,NA,"27420020"
"27420350_Pork_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_no_sauce_mixture",27420350,"Pork_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_no_sauce_mixture",NA,NA,NA,"27420350"
"27420500_Pork_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",27420500,"Pork_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",NA,NA,NA,"27420500"
"27420510_Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soybased_sauce_mixture",27420510,"Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soybased_sauce_mixture",NA,NA,NA,"27420510"
"27440110_Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_no_sauce_mixture",27440110,"Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_no_sauce_mixture",NA,NA,NA,"27440110"
"27440110_Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_no_sauce_mixture",27440110,"Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_no_sauce_mixture",NA,NA,NA,"27440110"
"27440120_Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_no_sauce_mixture",27440120,"Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_no_sauce_mixture",NA,NA,NA,"27440120"
"27440130_Chicken_or_turkey_shish_kabob_with_vegetables_excluding_potatoes",27440130,"Chicken_or_turkey_shish_kabob_with_vegetables_excluding_potatoes",NA,NA,NA,"27440130"
"27443110_Chicken_or_turkey_a_la_king_with_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_cream_white_or_soupbased_sauce",27443110,"Chicken_or_turkey_a_la_king_with_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_cream_white_or_soupbased_sauce",NA,NA,NA,"27443110"
"27445110_Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture",27445110,"Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_dark_green_leafy_no_potatoes_soy_based_sauce_mixture",NA,NA,NA,"27445110"
"27445110_Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",27445110,"Chicken_or_turkey_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",NA,NA,NA,"27445110"
"27445120_Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",27445120,"Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",NA,NA,NA,"27445120"
"27445150_General_Tso_chicken",27445150,"General_Tso_chicken",NA,NA,NA,"27445150"
"27445220_Kung_pao_chicken",27445220,"Kung_pao_chicken",NA,NA,NA,"27445220"
"27445250_Almond_chicken",27445250,"Almond_chicken",NA,NA,NA,"27445250"
"27446100_Chicken_or_turkey_chow_mein_or_chop_suey_no_noodles",27446100,"Chicken_or_turkey_chow_mein_or_chop_suey_no_noodles",NA,NA,NA,"27446100"
"27446200_Chicken_or_turkey_salad_made_with_mayonnaise",27446200,"Chicken_or_turkey_salad_made_with_mayonnaise",NA,NA,NA,"27446200"
"27446220_Chicken_or_turkey_salad_with_egg",27446220,"Chicken_or_turkey_salad_with_egg",NA,NA,NA,"27446220"
"27446230_Chicken_or_turkey_salad_made_with_mayonnaisetype_salad_dressing",27446230,"Chicken_or_turkey_salad_made_with_mayonnaisetype_salad_dressing",NA,NA,NA,"27446230"
"27450010_Crab_salad",27450010,"Crab_salad",NA,NA,NA,"27450010"
"27450030_Salmon_salad",27450030,"Salmon_salad",NA,NA,NA,"27450030"
"27450060_Tuna_salad",27450060,"Tuna_salad",NA,NA,NA,"27450060"
"27450060_Tuna_salad_made_with_mayonnaise",27450060,"Tuna_salad_made_with_mayonnaise",NA,NA,NA,"27450060"
"27450062_Tuna_salad_made_with_mayonnaisetype_salad_dressing",27450062,"Tuna_salad_made_with_mayonnaisetype_salad_dressing",NA,NA,NA,"27450062"
"27450063_Tuna_salad_made_with_light_mayonnaisetype_salad_dressing",27450063,"Tuna_salad_made_with_light_mayonnaisetype_salad_dressing",NA,NA,NA,"27450063"
"27450068_Tuna_salad_made_with_any_type_of_fat_free_dressing",27450068,"Tuna_salad_made_with_any_type_of_fat_free_dressing",NA,NA,NA,"27450068"
"27450090_Tuna_salad_with_cheese",27450090,"Tuna_salad_with_cheese",NA,NA,NA,"27450090"
"27450100_Tuna_salad_with_egg",27450100,"Tuna_salad_with_egg",NA,NA,NA,"27450100"
"27450310_Lomi_salmon",27450310,"Lomi_salmon",NA,NA,NA,"27450310"
"27450400_Shrimp_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_no_sauce_mixture",27450400,"Shrimp_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_no_sauce_mixture",NA,NA,NA,"27450400"
"27450405_Shrimp_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_no_sauce_mixture_WO_FAT",27450405,"Shrimp_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_no_sauce_mixture_WO_FAT",NA,NA,NA,"27450405"
"27450410_Shrimp_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",27450410,"Shrimp_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",NA,NA,NA,"27450410"
"27450420_Shrimp_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",27450420,"Shrimp_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_no_potatoes_soybased_sauce_mixture",NA,NA,NA,"27450420"
"27450710_Fish_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_tomatobased_sauce_mixture",27450710,"Fish_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_tomatobased_sauce_mixture",NA,NA,NA,"27450710"
"27460750_Liver_beef_or_calves_and_onions",27460750,"Liver_beef_or_calves_and_onions",NA,NA,NA,"27460750"
"27500100_Meat_sandwich_NFS",27500100,"Meat_sandwich_NFS",NA,NA,NA,"27500100"
"27510210_Cheeseburger_plain_on_bun",27510210,"Cheeseburger_plain_on_bun",NA,NA,NA,"27510210"
"27510230_Cheeseburger_with_mayonnaise_or_salad_dressing_and_tomato_andor_catsup_on_bun",27510230,"Cheeseburger_with_mayonnaise_or_salad_dressing_and_tomato_andor_catsup_on_bun",NA,NA,NA,"27510230"
"27510300_Double_cheeseburger_2_patties_with_mayonnaise_or_salad_dressing_on_doubledecker_bun",27510300,"Double_cheeseburger_2_patties_with_mayonnaise_or_salad_dressing_on_doubledecker_bun",NA,NA,NA,"27510300"
"27510310_Cheeseburger_with_tomato_andor_catsup_on_bun",27510310,"Cheeseburger_with_tomato_andor_catsup_on_bun",NA,NA,NA,"27510310"
